Product_ID,Production_Date,Inspection_Result,Defect_Type,Root_Cause_Category,Supplier_ID,Shift,Inspector_ID,Rework_Required,Cost_of_Defect,First_Time_Yield
P8486,2023-08-26,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P8456,2024-04-24,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P3510,2023-05-01,Fail,Surface Crack,Supplier Defect,S005,A,INSP004,Yes,239,No
P9386,2024-12-10,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P4864,2024-04-14,Fail,Porosity,Machine Fault,S001,C,INSP005,Yes,852,No
P6478,2023-08-07,Pass,N/A,N/A,S002,A,INSP005,No,0,Yes
P4870,2023-11-04,Fail,Misalignment,Machine Fault,S005,B,INSP005,Yes,407,No
P9487,2025-03-24,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P3523,2024-03-10,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P2247,2024-02-02,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P2813,2024-12-07,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P4117,2025-02-07,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P4157,2024-07-19,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P1622,2023-12-02,Fail,Material Flaw,Supplier Defect,S003,B,INSP001,Yes,1368,No
P2014,2024-10-28,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P9085,2024-08-25,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P8406,2024-02-04,Fail,Surface Crack,Material Issue,S003,C,INSP002,Yes,740,No
P9590,2023-05-26,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P9923,2024-10-03,Fail,Porosity,Material Issue,S003,A,INSP004,Yes,1316,No
P2861,2024-06-11,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P5208,2023-11-18,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P4690,2024-07-07,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P6438,2024-03-18,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P1578,2023-10-15,Pass,N/A,N/A,S005,B,INSP005,No,0,Yes
P1370,2024-09-02,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P9485,2024-06-11,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P7586,2024-02-29,Pass,N/A,N/A,S002,C,INSP005,No,0,Yes
P7295,2024-11-24,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P2760,2024-04-25,Fail,Material Flaw,Material Issue,S001,A,INSP005,Yes,570,No
P6419,2024-01-07,Fail,Material Flaw,Human Error,S001,A,INSP003,Yes,1572,No
P2377,2024-09-10,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P1350,2023-12-29,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P7501,2025-03-18,Fail,Porosity,Material Issue,S001,B,INSP004,Yes,737,No
P8567,2024-10-11,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P3660,2024-06-03,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P5495,2023-06-19,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P3261,2024-12-18,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P5655,2023-10-19,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P3495,2024-05-23,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P7822,2025-04-05,Pass,N/A,N/A,S002,B,INSP002,No,0,Yes
P8092,2024-11-15,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P8552,2023-12-29,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P9172,2024-06-20,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P6779,2024-01-31,Pass,N/A,N/A,S003,A,INSP002,No,0,Yes
P9927,2024-09-15,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P1286,2024-05-11,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P4629,2023-10-16,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P5998,2023-05-02,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P4257,2023-10-11,Fail,Material Flaw,Machine Fault,S002,C,INSP002,Yes,1760,No
P5316,2025-01-18,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P3574,2025-02-04,Pass,N/A,N/A,S004,A,INSP001,No,0,Yes
P5810,2023-05-27,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P1460,2025-03-31,Fail,Material Flaw,Human Error,S001,B,INSP004,Yes,1120,No
P1414,2023-12-24,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P1481,2023-12-23,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P2949,2023-07-18,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P2113,2024-10-05,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P5252,2023-05-04,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P5601,2023-06-06,Pass,N/A,N/A,S002,B,INSP001,No,0,Yes
P8997,2023-12-18,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P5023,2025-03-30,Pass,N/A,N/A,S002,B,INSP002,No,0,Yes
P2169,2023-05-06,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P1754,2025-03-11,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P5646,2023-12-20,Pass,N/A,N/A,S002,B,INSP001,No,0,Yes
P6178,2023-08-17,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P6740,2023-07-05,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P5510,2024-07-02,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P6893,2023-11-18,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P6822,2024-12-22,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P8670,2024-04-17,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P7401,2024-11-13,Pass,N/A,N/A,S001,A,INSP003,No,0,Yes
P9221,2024-08-04,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P9010,2025-03-19,Pass,N/A,N/A,S004,B,INSP004,No,0,Yes
P4335,2024-02-26,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P5953,2024-04-22,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P7651,2023-07-09,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P4518,2024-09-16,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P9482,2024-05-25,Fail,Surface Crack,Machine Fault,S004,B,INSP005,Yes,1290,No
P3612,2023-08-07,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P8688,2024-09-14,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P9185,2024-10-03,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P5174,2024-02-21,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P2388,2023-07-23,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P5703,2024-06-29,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P3367,2025-01-26,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P8413,2024-09-14,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P8639,2023-09-06,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P9827,2024-07-18,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P3709,2024-07-01,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P5677,2025-03-17,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P9637,2024-10-26,Fail,Weld Defect,Human Error,S005,B,INSP004,Yes,1158,No
P9373,2023-07-25,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P6413,2025-02-04,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P5904,2024-07-14,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P7086,2024-09-24,Fail,Misalignment,Supplier Defect,S005,B,INSP004,Yes,887,No
P2605,2024-09-05,Fail,Surface Crack,Machine Fault,S001,B,INSP001,Yes,850,No
P9137,2023-12-14,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P8376,2023-10-11,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P2507,2023-06-24,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P7149,2023-04-15,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P2384,2024-01-17,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P7509,2024-06-13,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P7317,2024-04-01,Pass,N/A,N/A,S004,C,INSP001,No,0,Yes
P2592,2023-07-31,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P2816,2025-04-07,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P5040,2024-10-28,Pass,N/A,N/A,S003,C,INSP005,No,0,Yes
P4688,2024-07-01,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P4703,2023-08-24,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P7667,2024-11-10,Fail,Weld Defect,Machine Fault,S001,C,INSP005,Yes,1789,No
P3571,2025-02-16,Pass,N/A,N/A,S004,B,INSP004,No,0,Yes
P6124,2024-03-16,Fail,Porosity,Human Error,S001,B,INSP004,Yes,580,No
P1601,2024-07-11,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P6196,2025-01-06,Pass,N/A,N/A,S003,B,INSP003,No,0,Yes
P9921,2024-06-18,Pass,N/A,N/A,S004,C,INSP003,No,0,Yes
P1976,2024-12-13,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P6380,2024-03-25,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P6387,2024-10-03,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P5480,2023-09-09,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P7584,2023-12-10,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P5193,2024-12-26,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P6813,2023-08-04,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P1712,2024-10-25,Fail,Material Flaw,Supplier Defect,S001,A,INSP001,Yes,958,No
P5267,2024-02-02,Fail,Weld Defect,Machine Fault,S001,C,INSP004,Yes,1208,No
P1235,2023-05-24,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P5726,2024-06-05,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P1255,2024-09-15,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P5214,2025-03-16,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P1262,2024-07-19,Pass,N/A,N/A,S004,C,INSP001,No,0,Yes
P4526,2024-03-10,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P5687,2024-08-05,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P7259,2024-01-18,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P3696,2024-02-16,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P5557,2024-02-24,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P3641,2023-08-20,Fail,Material Flaw,Design Flaw,S002,A,INSP004,Yes,295,No
P8454,2024-02-03,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P5989,2024-04-22,Pass,N/A,N/A,S005,B,INSP001,No,0,Yes
P3344,2024-10-21,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P9570,2023-10-22,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P7068,2023-11-14,Fail,Material Flaw,Machine Fault,S003,B,INSP001,Yes,1324,No
P9698,2025-01-21,Fail,Misalignment,Human Error,S005,C,INSP004,Yes,1829,No
P6314,2023-07-08,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P2128,2024-06-30,Pass,N/A,N/A,S002,A,INSP005,No,0,Yes
P2024,2024-12-26,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P9535,2024-03-07,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P3876,2023-05-19,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P8490,2023-11-04,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P4793,2024-07-04,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P1805,2023-04-19,Pass,N/A,N/A,S003,C,INSP005,No,0,Yes
P4044,2025-02-28,Pass,N/A,N/A,S004,C,INSP001,No,0,Yes
P2178,2023-11-18,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P9050,2023-07-26,Pass,N/A,N/A,S005,B,INSP005,No,0,Yes
P3188,2025-03-13,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P1987,2023-10-13,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P1940,2024-09-01,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P4372,2024-09-24,Pass,N/A,N/A,S003,C,INSP004,No,0,Yes
P9975,2023-05-30,Fail,Porosity,Material Issue,S004,C,INSP003,Yes,1332,No
P1722,2025-02-03,Pass,N/A,N/A,S005,A,INSP001,No,0,Yes
P5460,2024-07-24,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P6646,2024-08-23,Fail,Material Flaw,Design Flaw,S003,C,INSP002,Yes,1161,No
P4743,2024-04-08,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P2860,2023-11-10,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P2794,2024-12-02,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P9282,2023-09-03,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P2591,2023-10-25,Pass,N/A,N/A,S002,C,INSP005,No,0,Yes
P2621,2023-05-17,Fail,Weld Defect,Machine Fault,S002,C,INSP005,Yes,239,No
P5036,2024-10-14,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P9375,2024-08-09,Pass,N/A,N/A,S003,C,INSP004,No,0,Yes
P1233,2023-06-22,Pass,N/A,N/A,S005,B,INSP004,No,0,Yes
P9289,2023-05-13,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P6914,2023-09-18,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P6786,2024-06-28,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P5655,2025-04-11,Pass,N/A,N/A,S004,B,INSP004,No,0,Yes
P1510,2024-08-01,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P1340,2023-06-19,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P6987,2023-11-26,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P3350,2024-05-23,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P4995,2025-03-25,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P4616,2024-03-17,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P7579,2024-04-20,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P1264,2023-07-07,Pass,N/A,N/A,S002,B,INSP002,No,0,Yes
P2689,2023-05-27,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P8941,2023-05-17,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P1247,2024-12-10,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P1319,2024-02-11,Pass,N/A,N/A,S002,B,INSP003,No,0,Yes
P5147,2023-12-17,Fail,Misalignment,Machine Fault,S001,C,INSP005,Yes,1424,No
P3010,2023-07-12,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P8789,2024-04-21,Fail,Weld Defect,Human Error,S002,B,INSP003,Yes,707,No
P9402,2024-01-28,Pass,N/A,N/A,S005,B,INSP001,No,0,Yes
P8503,2024-12-13,Fail,Surface Crack,Supplier Defect,S003,C,INSP001,Yes,1780,No
P3216,2023-09-23,Pass,N/A,N/A,S003,C,INSP003,No,0,Yes
P9070,2023-07-26,Pass,N/A,N/A,S003,C,INSP003,No,0,Yes
P9014,2025-01-23,Fail,Misalignment,Machine Fault,S001,C,INSP001,Yes,1529,No
P6059,2024-12-03,Pass,N/A,N/A,S004,A,INSP001,No,0,Yes
P2406,2025-02-08,Fail,Surface Crack,Machine Fault,S005,A,INSP002,Yes,739,No
P4677,2023-08-23,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P3956,2023-04-24,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P3775,2024-12-22,Pass,N/A,N/A,S001,C,INSP001,No,0,Yes
P3988,2024-01-31,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P4207,2025-03-27,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P1201,2023-07-22,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P2501,2023-08-20,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P2363,2025-03-07,Fail,Porosity,Material Issue,S002,A,INSP003,Yes,654,No
P5074,2023-05-23,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P3509,2024-08-10,Pass,N/A,N/A,S004,B,INSP005,No,0,Yes
P4394,2023-11-09,Pass,N/A,N/A,S004,B,INSP005,No,0,Yes
P2467,2023-08-09,Pass,N/A,N/A,S005,A,INSP001,No,0,Yes
P1195,2024-04-20,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P7658,2024-07-02,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P3051,2025-02-21,Pass,N/A,N/A,S004,A,INSP001,No,0,Yes
P2897,2023-11-27,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P5096,2024-04-16,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P4228,2025-01-09,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P4096,2025-02-18,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P2644,2024-10-05,Fail,Misalignment,Machine Fault,S001,C,INSP005,Yes,1275,No
P4516,2023-12-23,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P2155,2023-05-05,Pass,N/A,N/A,S002,B,INSP003,No,0,Yes
P7566,2024-11-14,Fail,Misalignment,Supplier Defect,S001,A,INSP002,Yes,1367,No
P2479,2024-03-09,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P6423,2024-03-05,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P8882,2024-07-03,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P7549,2023-10-29,Fail,Material Flaw,Material Issue,S004,B,INSP005,Yes,599,No
P7823,2024-06-10,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P1245,2024-10-29,Pass,N/A,N/A,S002,B,INSP002,No,0,Yes
P1776,2023-10-25,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P2417,2024-09-11,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P8648,2024-07-26,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P9635,2023-06-03,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P4730,2025-03-17,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P6021,2024-08-20,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P5184,2024-07-02,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P8361,2024-10-31,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P7316,2023-07-17,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P2255,2023-06-15,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P2390,2024-04-01,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P8798,2024-06-03,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P2304,2024-06-06,Pass,N/A,N/A,S003,C,INSP005,No,0,Yes
P9221,2023-08-20,Fail,Material Flaw,Machine Fault,S002,C,INSP001,Yes,1246,No
P9286,2025-02-20,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P1562,2023-06-29,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P8801,2023-08-09,Pass,N/A,N/A,S001,C,INSP001,No,0,Yes
P4731,2023-05-30,Pass,N/A,N/A,S004,A,INSP003,No,0,Yes
P2884,2023-08-09,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P3757,2023-06-21,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P7070,2023-10-08,Fail,Material Flaw,Design Flaw,S005,A,INSP002,Yes,1089,No
P3293,2024-05-06,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P6599,2024-06-11,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P9376,2024-01-12,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P3665,2024-06-23,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P4041,2023-08-31,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P3875,2024-08-19,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P3020,2024-10-17,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P2155,2024-10-22,Fail,Weld Defect,Material Issue,S005,C,INSP005,Yes,1049,No
P8493,2024-08-28,Fail,Misalignment,Material Issue,S002,B,INSP004,Yes,770,No
P2303,2023-12-14,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P6062,2024-11-07,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P9146,2024-11-13,Pass,N/A,N/A,S001,C,INSP004,No,0,Yes
P1218,2024-03-31,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P5803,2025-04-08,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P5445,2025-01-15,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P7710,2024-03-01,Pass,N/A,N/A,S003,C,INSP005,No,0,Yes
P5666,2023-12-16,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P3969,2025-02-20,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P3828,2023-11-18,Pass,N/A,N/A,S001,C,INSP001,No,0,Yes
P7395,2025-01-30,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P6203,2024-09-17,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P5808,2024-07-26,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P8094,2024-06-22,Fail,Surface Crack,Machine Fault,S003,C,INSP005,Yes,527,No
P6341,2023-09-09,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P3187,2024-11-06,Fail,Weld Defect,Supplier Defect,S002,A,INSP004,Yes,482,No
P6048,2024-11-11,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P7371,2024-05-22,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P7031,2024-09-09,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P2336,2024-07-18,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P3850,2024-05-17,Pass,N/A,N/A,S003,C,INSP003,No,0,Yes
P8425,2024-02-12,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P6305,2023-11-11,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P3682,2024-07-28,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P2251,2025-02-06,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P8045,2024-02-26,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P3740,2024-06-07,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P4909,2025-01-07,Fail,Material Flaw,Machine Fault,S001,C,INSP004,Yes,898,No
P6008,2024-07-20,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P8175,2025-01-10,Fail,Surface Crack,Design Flaw,S002,C,INSP001,Yes,182,No
P2594,2024-08-06,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P3027,2024-01-09,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P1699,2023-08-26,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P7364,2025-01-09,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P5758,2024-02-26,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P9744,2025-01-03,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P9795,2025-02-27,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P6793,2025-01-01,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P1128,2023-07-11,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P7208,2024-10-31,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P3855,2025-03-04,Pass,N/A,N/A,S002,B,INSP002,No,0,Yes
P1425,2023-08-17,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P9689,2023-10-23,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P5965,2024-03-25,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P7439,2023-11-23,Fail,Weld Defect,Machine Fault,S002,A,INSP005,Yes,786,No
P3318,2025-04-06,Pass,N/A,N/A,S004,B,INSP005,No,0,Yes
P3722,2024-02-27,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P3135,2023-09-29,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P5288,2023-11-07,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P5085,2023-08-15,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P8422,2024-08-12,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P4054,2023-07-10,Pass,N/A,N/A,S003,C,INSP005,No,0,Yes
P1585,2024-04-07,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P6476,2024-12-17,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P1608,2023-09-30,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P9862,2024-01-23,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P2018,2023-06-06,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P1209,2024-04-17,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P4467,2024-05-11,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P7987,2024-03-06,Pass,N/A,N/A,S005,B,INSP001,No,0,Yes
P7836,2023-10-11,Pass,N/A,N/A,S005,B,INSP004,No,0,Yes
P7811,2024-01-11,Pass,N/A,N/A,S005,C,INSP005,No,0,Yes
P1193,2024-08-04,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P4033,2023-05-27,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P9681,2025-04-06,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P5359,2024-06-20,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P6950,2023-05-07,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P8898,2024-07-27,Fail,Misalignment,Human Error,S001,A,INSP005,Yes,799,No
P7961,2024-08-03,Pass,N/A,N/A,S004,A,INSP001,No,0,Yes
P8392,2023-12-06,Fail,Misalignment,Material Issue,S002,A,INSP002,Yes,260,No
P2759,2024-06-30,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P3749,2024-07-07,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P6807,2025-02-08,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P4498,2024-10-26,Pass,N/A,N/A,S005,C,INSP005,No,0,Yes
P1946,2024-06-03,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P5722,2024-01-15,Fail,Material Flaw,Human Error,S003,C,INSP004,Yes,615,No
P6926,2024-07-25,Pass,N/A,N/A,S001,C,INSP001,No,0,Yes
P7446,2023-08-04,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P5168,2024-02-20,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P9412,2023-10-21,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
